round,match_id,home_team,away_team,score_final_dom,score_final_ext,nb_buts_total,nb_buts_dom,nb_buts_ext,victoire,cycle
30,73450255,Cameroon,Egypt,0,2,2,0,2,ext
30,73450256,Sudan,Algeria,1,1,2,1,1,nul
30,73450257,Botswana,Benin,0,0,0,0,0,nul
31,73450258,Mali,South Africa,0,1,1,0,1,ext
31,73450259,Morocco,Zimbabwe,0,0,0,0,0,nul
31,73450261,Senegal,Uganda,3,1,4,3,1,dom
31,73450262,Ivory Coast,Botswana,1,0,1,1,0,dom
31,73450263,Burkina Faso,Gabon,3,1,4,3,1,dom
31,73450264,Mozambique,Equatorial Guinea,0,0,0,0,0,nul
31,73450267,Benin,Nigeria,0,0,0,0,0,nul
31,73450268,DR Congo,Sudan,0,1,1,0,1,ext
32,73450270,Tunisia,Cameroon,1,0,1,1,0,dom
32,73450271,Nigeria,Ivory Coast,0,1,1,0,1,ext
32,73450272,Comoros,DR Congo,1,0,1,1,0,dom
32,73450273,Gabon,Angola,1,0,1,1,0,dom
32,73450274,South Africa,Senegal,2,0,2,2,0,dom
32,73450275,Equatorial Guinea,Algeria,0,1,1,0,1,ext
32,73450276,Mali,Burkina Faso,2,0,2,2,0,dom
32,73450278,Uganda,Morocco,1,0,1,1,0,dom
32,73450279,Zambia,Benin,4,0,4,4,0,dom
32,73450281,Sudan,Tanzania,1,3,4,1,3,ext
33,73450282,Senegal,Burkina Faso,3,0,3,3,0,dom
33,73450283,Algeria,Zimbabwe,1,2,3,1,2,ext
33,73450285,Mozambique,Uganda,3,2,5,3,2,dom
33,73450286,DR Congo,Equatorial Guinea,2,0,2,2,0,dom
33,73450287,Angola,Mali,1,1,2,1,1,nul
33,73450288,Morocco,South Africa,2,2,4,2,2,nul
33,73450289,Egypt,Nigeria,0,0,0,0,0,nul
33,73450290,Tanzania,Tunisia,0,0,0,0,0,nul
33,73450291,Benin,Gabon,2,3,5,2,3,ext
33,73450292,Cameroon,Botswana,0,0,0,0,0,nul
33,73450293,Sudan,Comoros,0,3,3,0,3,ext
34,73450294,South Africa,Mozambique,2,2,4,2,2,nul
34,73450295,Senegal,Angola,3,0,3,3,0,dom
34,73450296,Burkina Faso,Morocco,1,3,4,1,3,ext
34,73450297,Mali,Benin,4,0,4,4,0,dom
34,73450298,Zambia,Egypt,1,1,2,1,1,nul
34,73450299,Botswana,Tunisia,0,1,1,0,1,ext
34,73450301,Zimbabwe,DR Congo,0,2,2,0,2,ext
34,73450302,Equatorial Guinea,Sudan,3,0,3,3,0,dom
34,73450303,Uganda,Algeria,0,0,0,0,0,nul
34,73450304,Gabon,Ivory Coast,0,0,0,0,0,nul
34,73450305,Comoros,Tanzania,0,1,1,0,1,ext
35,73450306,DR Congo,Uganda,3,1,4,3,1,dom
35,73450307,Tunisia,Nigeria,1,2,3,1,2,ext
35,73450308,Egypt,Gabon,0,0,0,0,0,nul
35,73450309,Benin,Senegal,0,0,0,0,0,nul
35,73450310,Cameroon,Zambia,0,2,2,0,2,ext
35,73450311,Mozambique,Burkina Faso,3,0,3,3,0,dom
35,73450312,Comoros,Equatorial Guinea,1,2,3,1,2,ext
35,73450313,Ivory Coast,Mali,0,0,0,0,0,nul
35,73450314,Algeria,South Africa,3,0,3,3,0,dom
35,73450315,Tanzania,Botswana,1,0,1,1,0,dom
35,73450316,Morocco,Angola,3,1,4,3,1,dom
35,73450317,Sudan,Zimbabwe,1,0,1,1,0,dom
36,73450318,Mali,Egypt,0,1,1,0,1,ext
36,73450319,Zambia,Tunisia,0,0,0,0,0,nul
36,73450320,South Africa,DR Congo,0,1,1,0,1,ext
36,73450321,Equatorial Guinea,Tanzania,0,0,0,0,0,nul
36,73450322,Gabon,Cameroon,0,0,0,0,0,nul
36,73450323,Angola,Mozambique,1,1,2,1,1,nul
36,73450324,Zimbabwe,Comoros,2,0,2,2,0,dom
36,73450325,Burkina Faso,Algeria,0,0,0,0,0,nul
36,73450326,Uganda,Sudan,3,0,3,3,0,dom
36,73450327,Senegal,Ivory Coast,0,0,0,0,0,nul
36,73450328,Nigeria,Botswana,2,0,2,2,0,dom
36,73450329,Morocco,Benin,3,0,3,3,0,dom
37,73450330,Comoros,Uganda,2,0,2,2,0,dom
37,73450331,DR Congo,Burkina Faso,2,1,3,2,1,dom
37,73450332,Equatorial Guinea,Zimbabwe,0,0,0,0,0,nul
37,73450333,Cameroon,Mali,0,1,1,0,1,ext
37,73450334,Egypt,Senegal,1,0,1,1,0,dom
37,73450335,Mozambique,Benin,4,0,4,4,0,dom
37,73450336,Ivory Coast,Morocco,3,0,3,3,0,dom
37,73450337,Tunisia,Gabon,2,0,2,2,0,dom
37,73450338,Sudan,South Africa,0,2,2,0,2,ext
37,73450339,Algeria,Angola,0,0,0,0,0,nul
37,73450340,Botswana,Zambia,1,1,2,1,1,nul
37,73450341,Tanzania,Nigeria,0,1,1,0,1,ext
38,73450342,Benin,Algeria,1,0,1,1,0,dom
38,73450343,Senegal,Cameroon,2,0,2,2,0,dom
38,73450344,Mozambique,Ivory Coast,1,0,1,1,0,dom
38,73450345,Burkina Faso,Sudan,3,1,4,3,1,dom
38,73450346,Zimbabwe,Tanzania,0,0,0,0,0,nul
38,73450347,Uganda,Equatorial Guinea,0,0,0,0,0,nul
38,73450348,Zambia,Nigeria,0,0,0,0,0,nul
38,73450349,Mali,Tunisia,0,0,0,0,0,nul
38,73450350,Angola,DR Congo,2,0,2,2,0,dom
38,73450351,Morocco,Egypt,0,1,1,0,1,ext
38,73450352,Gabon,Botswana,0,0,0,0,0,nul
38,73450353,South Africa,Comoros,1,0,1,1,0,dom
39,73450354,Tunisia,Senegal,1,0,1,1,0,dom
39,73450355,Tanzania,Zambia,0,0,0,0,0,nul
39,73450356,Egypt,Mozambique,1,0,1,1,0,dom
39,73450357,Zimbabwe,Uganda,1,1,2,1,1,nul
39,73450358,DR Congo,Benin,3,0,3,3,0,dom
39,73450359,Nigeria,Gabon,3,0,3,3,0,dom
39,73450360,Equatorial Guinea,South Africa,1,1,2,1,1,nul
39,73450361,Algeria,Ivory Coast,3,1,4,3,1,dom
39,73450362,Botswana,Mali,0,2,2,0,2,ext
39,73450364,Comoros,Burkina Faso,1,1,2,1,1,nul
39,73450365,Cameroon,Morocco,2,1,3,2,1,dom
40,73450366,Algeria,Egypt,0,0,0,0,0,nul
40,73450367,Burkina Faso,Equatorial Guinea,2,0,2,2,0,dom
40,73450368,Mali,Nigeria,0,5,5,0,5,ext
40,73450369,Senegal,Botswana,2,1,3,2,1,dom
40,73450370,Gabon,Zambia,2,1,3,2,1,dom
40,73450371,Ivory Coast,DR Congo,1,0,1,1,0,dom
40,73450372,Mozambique,Cameroon,4,0,4,4,0,dom
40,73450373,Morocco,Tunisia,4,0,4,4,0,dom
40,73450374,Angola,Comoros,1,1,2,1,1,nul
40,73450375,South Africa,Zimbabwe,0,4,4,0,4,ext
40,73450376,Uganda,Tanzania,1,3,4,1,3,ext
40,73450377,Benin,Sudan,1,3,4,1,3,ext
41,73450378,Zambia,Mali,1,1,2,1,1,nul
41,73450379,Botswana,Morocco,3,0,3,3,0,dom
41,73450380,Comoros,Benin,0,0,0,0,0,nul
41,73450381,Sudan,Ivory Coast,0,1,1,0,1,ext
41,73450382,Cameroon,Algeria,0,1,1,0,1,ext
41,73450384,Equatorial Guinea,Angola,0,0,0,0,0,nul
41,73450385,Zimbabwe,Burkina Faso,1,1,2,1,1,nul
41,73450386,Tunisia,Mozambique,1,0,1,1,0,dom
41,73450387,Nigeria,Senegal,0,0,0,0,0,nul
41,73450388,DR Congo,Egypt,0,0,0,0,0,nul
41,73450389,Uganda,South Africa,0,3,3,0,3,ext
42,73450390,Benin,Equatorial Guinea,2,0,2,2,0,dom
42,73450391,Senegal,Zambia,2,1,3,2,1,dom
42,73450392,Algeria,Tunisia,2,2,4,2,2,nul
42,73450393,DR Congo,Cameroon,3,1,4,3,1,dom
42,73450394,Angola,Zimbabwe,0,0,0,0,0,nul
42,73450395,Burkina Faso,Uganda,3,0,3,3,0,dom
42,73450396,Egypt,Sudan,3,0,3,3,0,dom
42,73450397,South Africa,Tanzania,0,0,0,0,0,nul
42,73450398,Mali,Gabon,0,0,0,0,0,nul
42,73450399,Mozambique,Botswana,0,0,0,0,0,nul
42,73450400,Morocco,Nigeria,1,2,3,1,2,ext
42,73450401,Ivory Coast,Comoros,3,0,3,3,0,dom
43,73450402,Comoros,Egypt,0,0,0,0,0,nul
43,73450403,Sudan,Cameroon,1,0,1,1,0,dom
43,73450404,Equatorial Guinea,Ivory Coast,1,1,2,1,1,nul
43,73450405,Zambia,Morocco,1,2,3,1,2,ext
43,73450406,Botswana,Algeria,3,1,4,3,1,dom
43,73450407,Gabon,Senegal,0,0,0,0,0,nul
43,73450408,Uganda,Angola,1,0,1,1,0,dom
43,73450409,Nigeria,Mozambique,1,0,1,1,0,dom
43,73450410,Zimbabwe,Benin,0,0,0,0,0,nul
43,73450411,Tanzania,Mali,0,0,0,0,0,nul
43,73450412,South Africa,Burkina Faso,1,1,2,1,1,nul
43,73450413,Tunisia,DR Congo,0,0,0,0,0,nul
13,73454012,Sudan,Egypt,0,0,0,0,0,nul
13,73454013,Zambia,Benin,1,0,1,1,0,dom
13,73454014,Burkina Faso,Tanzania,0,2,2,0,2,ext
13,73454015,Comoros,Gabon,1,2,3,1,2,ext
13,73454016,Botswana,DR Congo,0,0,0,0,0,nul
13,73454017,South Africa,Mali,1,2,3,1,2,ext
13,73454018,Algeria,Morocco,3,2,5,3,2,dom
13,73454019,Equatorial Guinea,Mozambique,0,1,1,0,1,ext
13,73454020,Ivory Coast,Cameroon,1,1,2,1,1,nul
13,73454021,Senegal,Angola,2,0,2,2,0,dom
13,73454022,Uganda,Zimbabwe,0,0,0,0,0,nul
13,73454023,Nigeria,Tunisia,0,0,0,0,0,nul
14,73454024,Mozambique,Uganda,0,1,1,0,1,ext
14,73454025,Senegal,Equatorial Guinea,2,0,2,2,0,dom
14,73454026,Zimbabwe,Ivory Coast,2,1,3,2,1,dom
14,73454027,Cameroon,Algeria,0,0,0,0,0,nul
14,73454028,Benin,Sudan,4,1,5,4,1,dom
14,73454029,Gabon,South Africa,3,1,4,3,1,dom
14,73454030,Angola,Comoros,0,0,0,0,0,nul
14,73454031,Egypt,Burkina Faso,2,0,2,2,0,dom
14,73454032,Morocco,Botswana,4,0,4,4,0,dom
14,73454033,DR Congo,Tanzania,1,0,1,1,0,dom
14,73454034,Mali,Nigeria,0,1,1,0,1,ext
14,73454035,Tunisia,Zambia,2,1,3,2,1,dom
15,73454036,Tanzania,Morocco,1,0,1,1,0,dom
15,73454037,South Africa,Angola,1,0,1,1,0,dom
15,73454038,Algeria,Zimbabwe,0,1,1,0,1,ext
15,73454039,Botswana,Cameroon,2,0,2,2,0,dom
15,73454040,Zambia,Mali,0,1,1,0,1,ext
15,73454041,Comoros,Equatorial Guinea,0,0,0,0,0,nul
15,73454042,Nigeria,Gabon,0,1,1,0,1,ext
15,73454043,Uganda,Senegal,2,0,2,2,0,dom
15,73454044,Burkina Faso,DR Congo,3,0,3,3,0,dom
15,73454045,Sudan,Tunisia,1,1,2,1,1,nul
15,73454046,Egypt,Benin,2,1,3,2,1,dom
16,73454048,Cameroon,Tanzania,5,1,6,5,1,dom
16,73454049,Senegal,Ivory Coast,1,1,2,1,1,nul
16,73454050,Mozambique,Algeria,3,1,4,3,1,dom
16,73454051,Angola,Nigeria,0,0,0,0,0,nul
16,73454052,Mali,Sudan,3,0,3,3,0,dom
16,73454054,Zimbabwe,Botswana,1,1,2,1,1,nul
16,73454055,Benin,Burkina Faso,0,0,0,0,0,nul
16,73454056,Equatorial Guinea,South Africa,0,1,1,0,1,ext
16,73454057,Tunisia,Egypt,0,0,0,0,0,nul
16,73454058,Morocco,DR Congo,1,0,1,1,0,dom
16,73454059,Gabon,Zambia,0,1,1,0,1,ext
17,73454060,Zambia,Angola,1,0,1,1,0,dom
17,73454061,Sudan,Gabon,1,3,4,1,3,ext
17,73454062,Algeria,Senegal,2,1,3,2,1,dom
17,73454063,DR Congo,Cameroon,1,1,2,1,1,nul
17,73454064,Egypt,Mali,0,0,0,0,0,nul
17,73454065,Burkina Faso,Morocco,2,0,2,2,0,dom
17,73454066,Tanzania,Zimbabwe,0,1,1,0,1,ext
17,73454067,Ivory Coast,Comoros,0,1,1,0,1,ext
17,73454068,Botswana,Mozambique,0,3,3,0,3,ext
17,73454069,South Africa,Uganda,2,0,2,2,0,dom
17,73454070,Benin,Tunisia,0,0,0,0,0,nul
17,73454071,Nigeria,Equatorial Guinea,1,1,2,1,1,nul
18,73454072,South Africa,Ivory Coast,2,2,4,2,2,nul
18,73454073,Zimbabwe,DR Congo,0,0,0,0,0,nul
18,73454074,Gabon,Egypt,0,5,5,0,5,ext
18,73454075,Equatorial Guinea,Zambia,1,1,2,1,1,nul
18,73454076,Senegal,Botswana,1,0,1,1,0,dom
18,73454077,Uganda,Nigeria,0,1,1,0,1,ext
18,73454078,Comoros,Algeria,1,0,1,1,0,dom
18,73454080,Mali,Benin,4,0,4,4,0,dom
18,73454081,Cameroon,Morocco,5,0,5,5,0,dom
18,73454082,Mozambique,Tanzania,0,3,3,0,3,ext
18,73454083,Angola,Sudan,0,0,0,0,0,nul
19,73454084,Burkina Faso,Cameroon,2,0,2,2,0,dom
19,73454085,Egypt,Angola,1,1,2,1,1,nul
19,73454086,Tunisia,Mali,5,0,5,5,0,dom
19,73454087,Benin,Gabon,1,5,6,1,5,ext
19,73454088,Zambia,Uganda,0,0,0,0,0,nul
19,73454089,Tanzania,Senegal,0,0,0,0,0,nul
19,73454091,Botswana,Comoros,2,0,2,2,0,dom
19,73454092,Sudan,Equatorial Guinea,0,0,0,0,0,nul
19,73454093,Morocco,Zimbabwe,0,0,0,0,0,nul
19,73454094,DR Congo,Mozambique,1,0,1,1,0,dom
19,73454095,Algeria,South Africa,0,0,0,0,0,nul
20,73454096,Nigeria,Algeria,2,0,2,2,0,dom
20,73454097,Senegal,DR Congo,0,0,0,0,0,nul
20,73454098,Angola,Benin,3,0,3,3,0,dom
20,73454099,Uganda,Sudan,0,0,0,0,0,nul
20,73454100,Zimbabwe,Cameroon,0,0,0,0,0,nul
20,73454101,Ivory Coast,Zambia,2,2,4,2,2,nul
20,73454102,Mozambique,Morocco,0,1,1,0,1,ext
20,73454103,Comoros,Tanzania,2,0,2,2,0,dom
20,73454104,South Africa,Botswana,0,1,1,0,1,ext
20,73454105,Mali,Burkina Faso,3,1,4,3,1,dom
20,73454106,Gabon,Tunisia,1,2,3,1,2,ext
20,73454107,Equatorial Guinea,Egypt,0,0,0,0,0,nul
21,73454108,Egypt,Uganda,0,0,0,0,0,nul
21,73454109,Mali,Gabon,1,0,1,1,0,dom
21,73454110,Botswana,Nigeria,5,0,5,5,0,dom
21,73454111,Cameroon,Mozambique,0,0,0,0,0,nul
21,73454112,Tunisia,Angola,1,1,2,1,1,nul
21,73454113,Morocco,Senegal,1,1,2,1,1,nul
21,73454114,Benin,Equatorial Guinea,1,0,1,1,0,dom
21,73454115,DR Congo,Comoros,0,0,0,0,0,nul
21,73454116,Burkina Faso,Zimbabwe,0,0,0,0,0,nul
21,73454118,Tanzania,South Africa,0,2,2,0,2,ext
21,73454119,Zambia,Algeria,0,2,2,0,2,ext
22,73454120,South Africa,DR Congo,1,1,2,1,1,nul
22,73454121,Uganda,Benin,2,0,2,2,0,dom
22,73454122,Ivory Coast,Egypt,2,1,3,2,1,dom
22,73454123,Algeria,Sudan,6,0,6,6,0,dom
22,73454124,Senegal,Cameroon,2,0,2,2,0,dom
22,73454125,Nigeria,Tanzania,0,1,1,0,1,ext
22,73454126,Mozambique,Zimbabwe,0,0,0,0,0,nul
22,73454127,Zambia,Botswana,0,0,0,0,0,nul
22,73454129,Equatorial Guinea,Tunisia,0,1,1,0,1,ext
22,73454130,Angola,Mali,0,0,0,0,0,nul
22,73454131,Comoros,Morocco,0,0,0,0,0,nul
23,73454132,Burkina Faso,Mozambique,0,2,2,0,2,ext
23,73454133,Sudan,Botswana,2,0,2,2,0,dom
23,73454134,Gabon,Angola,1,1,2,1,1,nul
23,73454135,Morocco,South Africa,4,0,4,4,0,dom
23,73454136,Egypt,Algeria,1,1,2,1,1,nul
23,73454137,DR Congo,Nigeria,0,1,1,0,1,ext
23,73454138,Tunisia,Uganda,4,0,4,4,0,dom
23,73454139,Zimbabwe,Senegal,0,0,0,0,0,nul
23,73454140,Cameroon,Comoros,0,1,1,0,1,ext
23,73454141,Mali,Equatorial Guinea,4,0,4,4,0,dom
23,73454142,Tanzania,Zambia,0,1,1,0,1,ext
23,73454143,Benin,Ivory Coast,0,0,0,0,0,nul
24,73454144,Sudan,Tanzania,1,1,2,1,1,nul
24,73454145,Zambia,DR Congo,1,0,1,1,0,dom
24,73454146,Senegal,Mozambique,0,0,0,0,0,nul
24,73454147,Nigeria,Morocco,4,1,5,4,1,dom
24,73454148,Uganda,Mali,0,0,0,0,0,nul
24,73454150,Botswana,Egypt,0,2,2,0,2,ext
24,73454151,South Africa,Cameroon,2,0,2,2,0,dom
24,73454153,Equatorial Guinea,Gabon,1,1,2,1,1,nul
24,73454154,Algeria,Benin,4,0,4,4,0,dom
24,73454155,Comoros,Zimbabwe,0,0,0,0,0,nul
25,73454156,Angola,Equatorial Guinea,1,3,4,1,3,ext
25,73454157,Mali,Ivory Coast,0,0,0,0,0,nul
25,73454158,Gabon,Uganda,1,1,2,1,1,nul
25,73454159,Tunisia,Algeria,1,2,3,1,2,ext
25,73454160,Burkina Faso,Senegal,3,1,4,3,1,dom
25,73454162,Mozambique,Comoros,1,1,2,1,1,nul
25,73454163,Benin,Botswana,0,0,0,0,0,nul
25,73454164,Zimbabwe,South Africa,1,2,3,1,2,ext
25,73454165,Morocco,Zambia,1,0,1,1,0,dom
25,73454166,Egypt,Tanzania,1,0,1,1,0,dom
25,73454167,Cameroon,Nigeria,2,1,3,2,1,dom
26,73454168,Uganda,Angola,0,0,0,0,0,nul
26,73454170,Zambia,Cameroon,0,0,0,0,0,nul
26,73454171,Sudan,Morocco,2,2,4,2,2,nul
26,73454172,South Africa,Mozambique,1,2,3,1,2,ext
26,73454173,Algeria,Mali,1,1,2,1,1,nul
26,73454174,Equatorial Guinea,Burkina Faso,1,1,2,1,1,nul
26,73454175,Botswana,Tunisia,0,1,1,0,1,ext
26,73454176,Ivory Coast,Gabon,1,0,1,1,0,dom
26,73454177,Tanzania,Benin,1,0,1,1,0,dom
26,73454178,Comoros,Senegal,1,0,1,1,0,dom
26,73454179,Egypt,DR Congo,0,0,0,0,0,nul
27,73454180,Burkina Faso,Comoros,1,1,2,1,1,nul
27,73454181,Equatorial Guinea,Uganda,0,1,1,0,1,ext
27,73454182,Mali,Botswana,1,0,1,1,0,dom
27,73454183,Morocco,Egypt,1,1,2,1,1,nul
27,73454184,Gabon,Algeria,0,3,3,0,3,ext
27,73454185,Zimbabwe,Zambia,0,0,0,0,0,nul
27,73454186,Tunisia,Tanzania,2,0,2,2,0,dom
27,73454187,Senegal,South Africa,0,0,0,0,0,nul
27,73454189,Angola,Ivory Coast,0,0,0,0,0,nul
27,73454190,Mozambique,Nigeria,2,0,2,2,0,dom
27,73454191,Cameroon,Sudan,1,0,1,1,0,dom
28,73454192,South Africa,Comoros,4,0,4,4,0,dom
28,73454193,Tanzania,Mali,1,1,2,1,1,nul
28,73454194,Uganda,Burkina Faso,0,2,2,0,2,ext
28,73454195,Algeria,Angola,0,1,1,0,1,ext
28,73454196,Zambia,Mozambique,2,2,4,2,2,nul
28,73454197,Ivory Coast,Equatorial Guinea,0,0,0,0,0,nul
28,73454198,DR Congo,Tunisia,1,2,3,1,2,ext
28,73454199,Sudan,Zimbabwe,1,0,1,1,0,dom
28,73454200,Nigeria,Senegal,2,1,3,2,1,dom
28,73454201,Benin,Morocco,2,1,3,2,1,dom
28,73454202,Egypt,Cameroon,4,0,4,4,0,dom
28,73454203,Botswana,Gabon,1,1,2,1,1,nul
29,73454204,Uganda,Ivory Coast,1,1,2,1,1,nul
29,73454205,Comoros,Nigeria,1,0,1,1,0,dom
29,73454206,Gabon,Tanzania,2,0,2,2,0,dom
29,73454208,Equatorial Guinea,Algeria,0,0,0,0,0,nul
29,73454209,Mali,DR Congo,0,0,0,0,0,nul
29,73454210,Cameroon,Benin,0,1,1,0,1,ext
29,73454212,Zimbabwe,Egypt,6,0,6,6,0,dom
29,73454213,Senegal,Zambia,1,1,2,1,1,nul
29,73454215,Tunisia,Morocco,0,1,1,0,1,ext
30,73454216,Benin,Zimbabwe,0,0,0,0,0,nul
30,73454217,Tanzania,Angola,0,0,0,0,0,nul
30,73454218,Egypt,Mozambique,4,0,4,4,0,dom
30,73454219,Morocco,Mali,1,1,2,1,1,nul
30,73454220,DR Congo,Gabon,0,1,1,0,1,ext
30,73454221,Sudan,Senegal,0,0,0,0,0,nul
30,73454222,Tunisia,Cameroon,1,1,2,1,1,nul
30,73454223,Algeria,Uganda,1,1,2,1,1,nul
30,73454224,Ivory Coast,Burkina Faso,0,2,2,0,2,ext
30,73454225,Nigeria,South Africa,0,0,0,0,0,nul
30,73454226,Botswana,Equatorial Guinea,0,0,0,0,0,nul
30,73454227,Zambia,Comoros,0,0,0,0,0,nul
31,73454228,Equatorial Guinea,Tanzania,0,1,1,0,1,ext
31,73454229,Comoros,Sudan,1,0,1,1,0,dom
31,73454230,Mali,Cameroon,2,0,2,2,0,dom
31,73454231,Uganda,Botswana,0,0,0,0,0,nul
31,73454232,Senegal,Egypt,0,1,1,0,1,ext
31,73454233,Ivory Coast,Algeria,0,0,0,0,0,nul
31,73454234,Burkina Faso,Nigeria,2,2,4,2,2,nul
31,73454235,Angola,DR Congo,0,0,0,0,0,nul
31,73454236,Gabon,Morocco,0,1,1,0,1,ext
31,73454237,South Africa,Zambia,0,1,1,0,1,ext
31,73454238,Mozambique,Benin,1,0,1,1,0,dom
31,73454239,Zimbabwe,Tunisia,0,0,0,0,0,nul
32,73454240,Cameroon,Gabon,0,1,1,0,1,ext
32,73454241,Sudan,South Africa,0,0,0,0,0,nul
32,73454242,Morocco,Angola,0,0,0,0,0,nul
32,73454243,Benin,Senegal,1,0,1,1,0,dom
32,73454244,Egypt,Comoros,0,0,0,0,0,nul
32,73454245,DR Congo,Equatorial Guinea,0,1,1,0,1,ext
32,73454246,Botswana,Ivory Coast,4,0,4,4,0,dom
32,73454247,Tunisia,Mozambique,0,0,0,0,0,nul
32,73454248,Zambia,Nigeria,0,0,0,0,0,nul
32,73454249,Algeria,Burkina Faso,0,1,1,0,1,ext
32,73454250,Mali,Zimbabwe,0,3,3,0,3,ext
32,73454251,Tanzania,Uganda,0,1,1,0,1,ext
33,73454252,Burkina Faso,Zambia,0,0,0,0,0,nul
33,73454253,Senegal,Tunisia,0,2,2,0,2,ext
33,73454254,Equatorial Guinea,Morocco,1,0,1,1,0,dom
33,73454255,South Africa,Egypt,1,0,1,1,0,dom
33,73454256,Angola,Cameroon,1,0,1,1,0,dom
33,73454257,Ivory Coast,Tanzania,4,0,4,4,0,dom
33,73454259,Comoros,Benin,0,0,0,0,0,nul
33,73454261,Uganda,DR Congo,0,0,0,0,0,nul
33,73454262,Mozambique,Mali,0,0,0,0,0,nul
33,73454263,Nigeria,Sudan,0,0,0,0,0,nul
34,73454264,Botswana,Burkina Faso,1,2,3,1,2,ext
34,73454265,Tanzania,Algeria,3,0,3,3,0,dom
34,73454266,Egypt,Nigeria,0,0,0,0,0,nul
34,73454267,Sudan,Zambia,0,2,2,0,2,ext
34,73454268,Gabon,Mozambique,0,0,0,0,0,nul
34,73454269,Mali,Senegal,1,2,3,1,2,ext
34,73454270,Cameroon,Equatorial Guinea,0,0,0,0,0,nul
34,73454271,Zimbabwe,Angola,1,0,1,1,0,dom
34,73454272,Tunisia,Comoros,2,1,3,2,1,dom
34,73454273,DR Congo,Ivory Coast,1,2,3,1,2,ext
34,73454274,Morocco,Uganda,1,0,1,1,0,dom
34,73454275,Benin,South Africa,1,1,2,1,1,nul
35,73454276,Burkina Faso,Sudan,0,0,0,0,0,nul
35,73454277,Zambia,Egypt,0,0,0,0,0,nul
35,73454278,South Africa,Tunisia,2,0,2,2,0,dom
35,73454279,Angola,Mozambique,1,0,1,1,0,dom
35,73454280,Ivory Coast,Morocco,4,0,4,4,0,dom
35,73454281,Equatorial Guinea,Zimbabwe,0,1,1,0,1,ext
35,73454282,Nigeria,Benin,2,0,2,2,0,dom
35,73454283,Algeria,DR Congo,3,0,3,3,0,dom
35,73454284,Botswana,Tanzania,0,1,1,0,1,ext
35,73454285,Senegal,Gabon,2,0,2,2,0,dom
35,73454286,Uganda,Cameroon,2,1,3,2,1,dom
35,73454287,Comoros,Mali,0,0,0,0,0,nul
36,73454289,Benin,Zambia,3,0,3,3,0,dom
36,73454290,Tanzania,Burkina Faso,0,0,0,0,0,nul
36,73454291,Gabon,Comoros,0,2,2,0,2,ext
36,73454292,DR Congo,Botswana,0,0,0,0,0,nul
36,73454293,Mali,South Africa,0,0,0,0,0,nul
36,73454294,Morocco,Algeria,2,0,2,2,0,dom
36,73454295,Mozambique,Equatorial Guinea,0,2,2,0,2,ext
36,73454296,Cameroon,Ivory Coast,1,0,1,1,0,dom
36,73454297,Angola,Senegal,0,0,0,0,0,nul
36,73454298,Zimbabwe,Uganda,2,0,2,2,0,dom
36,73454299,Tunisia,Nigeria,2,0,2,2,0,dom
37,73454300,Uganda,Mozambique,3,1,4,3,1,dom
37,73454301,Equatorial Guinea,Senegal,3,1,4,3,1,dom
37,73454302,Ivory Coast,Zimbabwe,2,2,4,2,2,nul
37,73454303,Algeria,Cameroon,0,0,0,0,0,nul
37,73454305,South Africa,Gabon,1,2,3,1,2,ext
37,73454306,Comoros,Angola,0,4,4,0,4,ext
37,73454307,Burkina Faso,Egypt,1,1,2,1,1,nul
37,73454308,Botswana,Morocco,2,1,3,2,1,dom
37,73454309,Tanzania,DR Congo,2,1,3,2,1,dom
37,73454300,Uganda,Mozambique,3,1,4,3,1,dom
37,73454301,Equatorial Guinea,Senegal,3,1,4,3,1,dom
37,73454302,Ivory Coast,Zimbabwe,2,2,4,2,2,nul
37,73454303,Algeria,Cameroon,0,0,0,0,0,nul
37,73454305,South Africa,Gabon,1,2,3,1,2,ext
37,73454306,Comoros,Angola,0,4,4,0,4,ext
37,73454307,Burkina Faso,Egypt,1,1,2,1,1,nul
37,73454308,Botswana,Morocco,2,1,3,2,1,dom
37,73454309,Tanzania,DR Congo,2,1,3,2,1,dom
37,73454310,Nigeria,Mali,0,2,2,0,2,ext
37,73454311,Zambia,Tunisia,0,0,0,0,0,nul
38,73454313,Angola,South Africa,1,2,3,1,2,ext
38,73454314,Zimbabwe,Algeria,0,4,4,0,4,ext
38,73454315,Cameroon,Botswana,3,1,4,3,1,dom
38,73454316,Mali,Zambia,1,1,2,1,1,nul
38,73454317,Equatorial Guinea,Comoros,1,1,2,1,1,nul
38,73454318,Gabon,Nigeria,1,1,2,1,1,nul
38,73454319,Senegal,Uganda,0,0,0,0,0,nul
38,73454320,DR Congo,Burkina Faso,2,1,3,2,1,dom
38,73454321,Tunisia,Sudan,2,3,5,2,3,ext
38,73454322,Benin,Egypt,1,1,2,1,1,nul
39,73454324,Tanzania,Cameroon,0,3,3,0,3,ext
39,73454325,Ivory Coast,Senegal,1,0,1,1,0,dom
39,73454326,Algeria,Mozambique,1,1,2,1,1,nul
39,73454327,Nigeria,Angola,0,1,1,0,1,ext
39,73454328,Sudan,Mali,2,1,3,2,1,dom
39,73454330,Botswana,Zimbabwe,0,0,0,0,0,nul
39,73454331,Burkina Faso,Benin,0,3,3,0,3,ext
39,73454332,South Africa,Equatorial Guinea,3,1,4,3,1,dom
